M		v
1.011240	0.053254
1.011250	0.053325
1.011260	0.053395
1.011270	0.053466
1.011280	0.053537
1.011290	0.053608
1.011300	0.053679
1.011310	0.053750
1.011320	0.053821
1.011330	0.053892
1.011340	0.053963
1.011350	0.054034
1.011360	0.054105
1.011370	0.054176
1.011380	0.054247
1.011390	0.054318
1.011400	0.054389
1.011410	0.054461
1.011420	0.054532
1.011430	0.054603
1.011440	0.054675
1.011450	0.054746
1.011460	0.054817
1.011470	0.054889
1.011480	0.054960
1.011490	0.055032
1.011500	0.055103
1.011510	0.055175
1.011520	0.055246
1.011530	0.055318
1.011540	0.055389
1.011550	0.055461
1.011560	0.055533
1.011570	0.055604
1.011580	0.055676
1.011590	0.055748
1.011600	0.055820
1.011610	0.055892
1.011620	0.055963
1.011630	0.056035
1.011640	0.056107
1.011650	0.056179
1.011660	0.056251
1.011670	0.056323
1.011680	0.056395
1.011690	0.056467
1.011700	0.056539
1.011710	0.056612
1.011720	0.056684
1.011730	0.056756
1.011740	0.056828
1.011750	0.056900
1.011760	0.056973
1.011770	0.057045
1.011780	0.057117
1.011790	0.057190
1.011800	0.057262
1.011810	0.057335
1.011820	0.057407
1.011830	0.057480
1.011840	0.057552
1.011850	0.057625
1.011860	0.057697
1.011870	0.057770
1.011880	0.057843
1.011890	0.057915
1.011900	0.057988
1.011910	0.058061
1.011920	0.058133
1.011930	0.058206
1.011940	0.058279
1.011950	0.058352
1.011960	0.058425
1.011970	0.058498
1.011980	0.058571
1.011990	0.058644
1.012000	0.058717
1.012010	0.058790
1.012020	0.058863
1.012030	0.058936
1.012040	0.059009
1.012050	0.059082
1.012060	0.059155
1.012070	0.059228
1.012080	0.059302
1.012090	0.059375
1.012100	0.059448
1.012110	0.059522
1.012120	0.059595
1.012130	0.059668
1.012140	0.059742
1.012150	0.059815
1.012160	0.059889
1.012170	0.059962
1.012180	0.060036
1.012190	0.060109
1.012200	0.060183
1.012210	0.060256
1.012220	0.060330
1.012230	0.060404
1.012240	0.060477
1.012250	0.060551
1.012260	0.060625
1.012270	0.060699
1.012280	0.060773
1.012290	0.060846
1.012300	0.060920
1.012310	0.060994
1.012320	0.061068
1.012330	0.061142
1.012340	0.061216
1.012350	0.061290
1.012360	0.061364
1.012370	0.061438
1.012380	0.061512
1.012390	0.061587
1.012400	0.061661
1.012410	0.061735
1.012420	0.061809
1.012430	0.061884
1.012440	0.061958
1.012450	0.062032
1.012460	0.062106
1.012470	0.062181
1.012480	0.062255
1.012490	0.062330
1.012500	0.062404
1.012510	0.062479
1.012520	0.062553
1.012530	0.062628
1.012540	0.062702
1.012550	0.062777
1.012560	0.062852
1.012570	0.062926
1.012580	0.063001
1.012590	0.063076
1.012600	0.063150
1.012610	0.063225
1.012620	0.063300
1.012630	0.063375
1.012640	0.063450
1.012650	0.063525
1.012660	0.063600
1.012670	0.063675
1.012680	0.063750
1.012690	0.063825
1.012700	0.063900
1.012710	0.063975
1.012720	0.064050
1.012730	0.064125
1.012740	0.064200
1.012750	0.064275
1.012760	0.064350
1.012770	0.064426
1.012780	0.064501
1.012790	0.064576
1.012800	0.064652
1.012810	0.064727
1.012820	0.064802
1.012830	0.064878
1.012840	0.064953
1.012850	0.065029
1.012860	0.065104
1.012870	0.065180
1.012880	0.065255
1.012890	0.065331
1.012900	0.065407
1.012910	0.065482
1.012920	0.065558
1.012930	0.065634
1.012940	0.065709
1.012950	0.065785
1.012960	0.065861
1.012970	0.065937
1.012980	0.066012
1.012990	0.066088
1.013000	0.066164
1.013010	0.066240
1.013020	0.066316
1.013030	0.066392
1.013040	0.066468
1.013050	0.066544
1.013060	0.066620
1.013070	0.066696
1.013080	0.066773
1.013090	0.066849
1.013100	0.066925
1.013110	0.067001
1.013120	0.067077
1.013130	0.067154
1.013140	0.067230
1.013150	0.067306
1.013160	0.067383
1.013170	0.067459
1.013180	0.067535
1.013190	0.067612
1.013200	0.067688
1.013210	0.067765
1.013220	0.067841
1.013230	0.067918
1.013240	0.067994
1.013250	0.068071
1.013260	0.068148
1.013270	0.068224
1.013280	0.068301
1.013290	0.068378
1.013300	0.068454
1.013310	0.068531
1.013320	0.068608
1.013330	0.068685
1.013340	0.068762
1.013350	0.068839
1.013360	0.068916
1.013370	0.068992
1.013380	0.069069
1.013390	0.069146
1.013400	0.069223
1.013410	0.069301
1.013420	0.069378
1.013430	0.069455
1.013440	0.069532
1.013450	0.069609
1.013460	0.069686
1.013470	0.069763
1.013480	0.069841
1.013490	0.069918
1.013500	0.069995
1.013510	0.070073
1.013520	0.070150
1.013530	0.070227
1.013540	0.070305
1.013550	0.070382
1.013560	0.070460
1.013570	0.070537
1.013580	0.070615
1.013590	0.070692
1.013600	0.070770
1.013610	0.070848
1.013620	0.070925
1.013630	0.071003
1.013640	0.071081
1.013650	0.071158
1.013660	0.071236
1.013670	0.071314
1.013680	0.071392
1.013690	0.071469
1.013700	0.071547
1.013710	0.071625
1.013720	0.071703
1.013730	0.071781
1.013740	0.071859
1.013750	0.071937
1.013760	0.072015
1.013770	0.072093
1.013780	0.072171
1.013790	0.072249
1.013800	0.072327
1.013810	0.072406
1.013820	0.072484
1.013830	0.072562
1.013840	0.072640
1.013850	0.072719
1.013860	0.072797
1.013870	0.072875
1.013880	0.072953
1.013890	0.073032
1.013900	0.073110
1.013910	0.073189
1.013920	0.073267
1.013930	0.073346
1.013940	0.073424
1.013950	0.073503
1.013960	0.073581
1.013970	0.073660
